Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","58.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","55.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","56.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","56.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","55.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","55.11","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","54.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","54.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","54.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","54.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","55.29","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","55.48","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","5.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","5.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","5.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","6.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","7.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","7.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","8.18","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","8.25","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","9.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","8.92","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","10.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","19.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","22","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","24.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","27.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","28.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","31.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","33.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","34.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","38.47","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","39.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","38.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","13.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","14.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","14.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","16.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","16.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","22.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","21.22","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","18.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","18.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","19.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","19.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","3.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","3.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","4.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","6.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","6.92","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","8.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","5.11","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2010","2010","kg","6.07","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2011","2011","kg","6.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2012","2012","kg","8.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2013","2013","kg","9.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2003","2003","kg","6.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2004","2004","kg","6.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2005","2005","kg","7.31","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2006","2006","kg","5.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2007","2007","kg","10.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2008","2008","kg","14.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2009","2009","kg","11.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","14.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","14.58","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","13.92","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","1","Armenia","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","13.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2003","2003","kg","45.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2004","2004","kg","36.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2005","2005","kg","42.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2006","2006","kg","35.49","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2007","2007","kg","43.2","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2008","2008","kg","37.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2009","2009","kg","38.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2010","2010","kg","37.25","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2011","2011","kg","41.37","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2012","2012","kg","35.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2013","2013","kg","33.86","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2003","2003","kg","20.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2004","2004","kg","20.26","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2005","2005","kg","21.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2006","2006","kg","21.58","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2007","2007","kg","22.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2008","2008","kg","22.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2009","2009","kg","21.58","Fc","Calculated data"
